t_ms,clip_id,ax,ay,az,gx,gy,gz,label
116329,3,0.351563,-0.791992,-0.119385,-103.881836,-26.062012,-5.859375,circulos
116339,3,0.30957,-0.748413,-0.041992,-102.416992,-24.475098,0.732422,circulos
116349,3,0.275513,-0.696899,0.00061,-98.205566,-19.287109,8.361816,circulos
116359,3,0.338379,-0.64624,-0.062622,-93.322754,-8.361816,13.427734,circulos
116369,3,0.308228,-0.649658,-0.192993,-95.64209,-6.591797,10.437012,circulos
116379,3,0.367798,-0.655151,-0.208252,-97.167969,-7.93457,10.742188,circulos
116389,3,0.332764,-0.685913,-0.092163,-96.862793,-12.390137,8.911133,circulos
116399,3,0.328491,-0.695557,-0.019653,-97.595215,-13.427734,8.972168,circulos
116409,3,0.302856,-0.710449,0.014282,-99.121094,-9.887695,13.549805,circulos
116432,3,0.334595,-0.581299,0.010132,-100.769043,4.699707,21.972656,circulos
116441,3,0.365234,-0.545288,0.048828,-96.130371,6.835937,25.57373,circulos
116450,3,0.380615,-0.519775,0.072144,-92.468262,8.605957,26.916504,circulos
116459,3,0.375122,-0.509277,0.07251,-92.041016,9.155273,25.512695,circulos
116469,3,0.388794,-0.606201,-0.014648,-97.106934,11.962891,18.127441,circulos
116480,3,0.338623,-0.615723,-0.00647,-104.492187,11.71875,15.625,circulos
116489,3,0.383423,-0.581299,-0.019531,-111.755371,12.268066,16.174316,circulos
116499,3,0.374878,-0.581299,0.043823,-111.572266,12.451172,18.798828,circulos
116510,3,0.339844,-0.565796,0.099243,-103.271484,9.82666,23.986816,circulos
116520,3,0.303955,-0.556641,0.136719,-93.322754,13.366699,38.513184,circulos
116530,3,0.233521,-0.472534,0.14978,-91.308594,17.211914,42.419434,circulos
116540,3,0.231445,-0.397217,0.15271,-90.393066,20.935059,46.99707,circulos
116550,3,0.224121,-0.347534,0.150146,-86.05957,22.399902,53.283691,circulos
116560,3,0.226074,-0.292358,0.135254,-82.763672,23.498535,55.664062,circulos
116570,3,0.267822,-0.257813,0.16333,-81.176758,26.062012,55.908203,circulos
116590,3,0.289917,-0.133179,0.297363,-68.29834,22.521973,51.513672,circulos
116600,3,0.286743,-0.126709,0.338135,-62.62207,23.31543,49.01123,circulos
116610,3,0.286133,-0.116821,0.338013,-60.180664,26.672363,44.799805,circulos
116620,3,0.287964,-0.083862,0.281982,-62.5,31.37207,39.672852,circulos
116630,3,0.29834,-0.043945,0.113892,-65.551758,37.536621,29.846191,circulos
116640,3,0.321655,-0.062012,0.104614,-61.828613,37.719727,27.34375,circulos
116650,3,0.322266,-0.098633,0.143188,-57.006836,36.376953,26.000977,circulos
116660,3,0.318359,-0.083252,0.195801,-53.466797,34.912109,25.268555,circulos
116670,3,0.329956,-0.057373,0.242554,-49.743652,34.790039,25.268555,circulos
116680,3,0.368164,-0.046753,0.313843,-36.193848,35.400391,28.137207,circulos
116690,3,0.388306,-0.018555,0.408325,-34.729004,39.794922,26.123047,circulos
116700,3,0.413452,0.039551,0.305664,-38.513184,47.973633,21.66748,circulos
116710,3,0.439575,0.091797,0.154175,-40.283203,54.56543,15.869141,circulos
116720,3,0.463867,0.116089,0.004761,-37.353516,55.175781,9.58252,circulos
116730,3,0.480225,0.077515,-0.028809,-31.616211,35.583496,-0.671387,circulos
116753,3,0.454346,-0.053711,0.263672,-16.662598,41.320801,-4.516602,circulos
116762,3,0.466187,-0.050415,0.279907,-15.50293,45.898437,-3.173828,circulos
116772,3,0.451294,-0.032593,0.30127,-13.427734,52.307129,-1.525879,circulos
116781,3,0.463867,-0.024048,0.246582,-11.169434,59.204102,0.549316,circulos
116801,3,0.586426,-0.041016,0.062378,-3.479004,71.716309,3.723145,circulos
116811,3,0.61438,-0.005493,0.030762,-1.77002,71.777344,5.493164,circulos
116821,3,0.673584,0.03772,-0.009033,-1.098633,70.739746,7.141113,circulos
116831,3,0.706787,0.059326,-0.017822,3.662109,68.115234,8.850098,circulos
116841,3,0.736938,0.057495,-0.008667,14.892578,65.429687,12.268066,circulos
116851,3,0.772827,0.071533,-0.005371,15.075684,66.894531,12.756348,circulos
116861,3,0.807495,0.099121,-0.062012,12.084961,70.3125,13.061523,circulos
116870,3,0.836792,0.12561,-0.126709,8.239746,72.937012,12.145996,circulos
116881,3,0.87439,0.146973,-0.182251,9.155273,73.242187,12.573242,circulos
116890,3,0.934204,0.157593,-0.203491,14.465332,71.594238,13.85498,circulos
116913,3,1.057739,0.069946,-0.199707,29.296875,64.697266,16.113281,circulos
116923,3,1.087769,0.078613,-0.192017,30.456543,60.852051,18.920898,circulos
116932,3,1.034424,0.119873,-0.201172,28.137207,55.419922,20.874023,circulos
116941,3,1.133057,0.122925,-0.197021,31.188965,60.119629,23.55957,circulos
116951,3,0.976318,0.213745,-0.168091,30.456543,59.692383,23.498535,circulos
116961,3,0.997925,0.24231,-0.19043,33.813477,59.448242,29.785156,circulos
116971,3,1.032104,0.262695,-0.191528,40.710449,62.744141,31.188965,circulos
116981,3,1.049683,0.236938,-0.231934,43.701172,61.462402,27.832031,circulos
116991,3,1.067139,0.226318,-0.271606,42.419434,59.997559,21.850586,circulos
117001,3,1.189331,0.223755,-0.29834,38.146973,51.269531,14.892578,circulos
117011,3,1.127197,0.189941,-0.308228,38.574219,48.76709,13.061523,circulos
117021,3,1.155029,0.154663,-0.237305,50.415039,48.095703,16.601562,circulos
117031,3,1.162476,0.133911,-0.136353,61.767578,46.081543,20.263672,circulos
117041,3,1.155029,0.142944,-0.063477,61.523437,45.959473,20.263672,circulos
117051,3,1.230713,0.178223,-0.071777,56.152344,49.255371,4.577637,circulos
117071,3,1.117188,0.177734,-0.21936,40.649414,51.818848,-2.258301,circulos
117081,3,1.137817,0.150024,-0.308472,46.508789,51.574707,-2.502441,circulos
117091,3,1.230957,0.105591,-0.352905,48.339844,52.429199,-2.868652,circulos
117101,3,1.255249,0.040649,-0.306641,50.415039,49.499512,-4.577637,circulos
117111,3,1.272339,0.084473,-0.226074,47.363281,43.273926,-6.958008,circulos
117121,3,1.277222,0.149048,-0.217773,47.485352,43.212891,-10.009766,circulos
117131,3,1.364746,0.191406,-0.281006,49.01123,43.457031,-13.977051,circulos
117141,3,1.307617,0.160645,-0.321045,49.987793,37.597656,-22.583008,circulos
117151,3,1.244751,0.223755,-0.328613,48.583984,33.081055,-34.179687,circulos
117161,3,1.256958,0.200195,-0.382568,54.504395,30.944824,-43.273926,circulos
117171,3,1.3396,0.075195,-0.392944,57.006836,28.320312,-50.65918,circulos
117182,3,1.382935,-0.017334,-0.378418,53.466797,24.597168,-59.448242,circulos
117192,3,1.418579,-0.071167,-0.347046,47.790527,20.263672,-67.260742,circulos
117202,3,1.397461,-0.130249,-0.331055,44.86084,16.113281,-72.08252,circulos
117212,3,1.403809,-0.199707,-0.343994,43.762207,13.671875,-61.889648,circulos
117234,3,1.500366,-0.239868,-0.432495,61.950684,14.953613,-46.813965,circulos
117245,3,1.495728,-0.250977,-0.418945,67.016602,13.549805,-43.395996,circulos
117255,3,1.48645,-0.269165,-0.405884,72.753906,15.991211,-37.719727,circulos
117272,3,1.524048,-0.289063,-0.523804,74.829102,13.549805,-40.710449,circulos
117282,3,1.520142,-0.321411,-0.541992,77.697754,9.460449,-43.457031,circulos
117292,3,1.496826,-0.349487,-0.518433,76.660156,4.089355,-45.898437,circulos
117302,3,1.473999,-0.338989,-0.479126,74.523926,-0.061035,-47.424316,circulos
117312,3,1.383423,-0.317505,-0.447021,72.875977,-5.065918,-48.400879,circulos
117322,3,1.386719,-0.275757,-0.474609,69.824219,-6.591797,-46.99707,circulos
117332,3,1.321411,-0.302124,-0.510986,66.772461,-6.713867,-48.706055,circulos
117342,3,1.344238,-0.331055,-0.583008,63.476562,-6.04248,-50.90332,circulos
117352,3,1.362305,-0.363892,-0.648804,62.561035,-7.385254,-54.56543,circulos
117362,3,1.343628,-0.395874,-0.633911,62.988281,-10.314941,-57.434082,circulos
117372,3,1.346313,-0.428955,-0.622314,66.589355,-13.73291,-57.495117,circulos
117393,3,1.350464,-0.506592,-0.651245,64.575195,-21.057129,-58.288574,circulos
117402,3,1.361328,-0.504883,-0.717773,61.828613,-24.108887,-59.814453,circulos
117412,3,1.355103,-0.522827,-0.747437,59.631348,-28.442383,-62.927246,circulos
117422,3,1.313477,-0.533203,-0.707153,58.47168,-32.592773,-65.917969,circulos
117433,3,1.283936,-0.55542,-0.693726,50.842285,-39.367676,-69.824219,circulos
117443,3,1.228149,-0.557739,-0.688843,45.776367,-42.297363,-70.922852,circulos
117453,3,1.178345,-0.562256,-0.667603,42.297363,-45.959473,-71.350098,circulos
117462,3,1.140381,-0.568726,-0.656494,38.085937,-48.706055,-71.228027,circulos
117473,3,1.113037,-0.560669,-0.684326,34.851074,-49.194336,-70.43457,circulos
117483,3,1.098145,-0.540283,-0.683838,34.057617,-51.086426,-66.52832,circulos
117493,3,1.060425,-0.639282,-0.645996,35.03418,-52.246094,-63.964844,circulos
117503,3,1.033325,-0.654053,-0.641968,32.714844,-53.649902,-62.62207,circulos
117513,3,0.998901,-0.615234,-0.64502,28.991699,-55.664062,-60.72998,circulos
117523,3,0.975098,-0.605347,-0.626099,26.245117,-57.434082,-59.448242,circulos
117533,3,0.917603,-0.588013,-0.585937,24.719238,-57.800293,-58.654785,circulos
117553,3,0.855225,-0.629761,-0.45459,16.418457,-53.527832,-58.288574,circulos
117563,3,0.847168,-0.651245,-0.461548,13.61084,-49.865723,-57.861328,circulos
117573,3,0.849243,-0.698608,-0.505249,11.71875,-47.058105,-58.288574,circulos
117583,3,0.883789,-0.798218,-0.583862,6.713867,-48.278809,-58.59375,circulos
117593,3,0.888794,-0.805176,-0.604004,-8.300781,-51.757812,-63.476562,circulos
117603,3,0.89624,-0.772827,-0.576782,-9.765625,-55.603027,-64.880371,circulos
117613,3,0.847656,-0.802856,-0.516602,-10.314941,-60.60791,-66.40625,circulos
117623,3,0.811646,-0.822632,-0.437378,-12.207031,-62.37793,-67.016602,circulos
117633,3,0.768188,-0.867676,-0.383301,-14.648438,-59.997559,-67.687988,circulos
117643,3,0.727539,-0.900513,-0.333618,-22.399902,-46.020508,-64.575195,circulos
117653,3,0.776001,-1.125366,-0.411499,-28.076172,-38.879395,-62.37793,circulos
117663,3,0.806519,-1.125854,-0.420166,-41.992187,-35.217285,-58.959961,circulos
117673,3,0.783203,-1.083374,-0.473877,-50.598145,-37.475586,-50.90332,circulos
117683,3,0.799683,-0.994873,-0.539673,-56.335449,-40.161133,-42.419434,circulos
117693,3,0.825317,-0.911865,-0.582397,-59.326172,-43.029785,-38.269043,circulos
117703,3,0.788574,-0.911133,-0.54248,-57.739258,-54.6875,-39.916992,circulos
117714,3,0.742554,-0.959839,-0.485474,-62.133789,-56.640625,-44.372559,circulos
117723,3,0.662354,-0.976196,-0.42981,-72.143555,-56.091309,-47.790527,circulos
117734,3,0.647461,-0.943604,-0.383301,-78.979492,-52.429199,-47.119141,circulos
117743,3,0.575439,-0.978027,-0.332153,-78.430176,-48.950195,-41.07666,circulos
117754,3,0.499878,-1.004639,-0.213745,-74.21875,-36.621094,-21.057129,circulos
117763,3,0.458862,-0.957275,-0.205688,-72.937012,-25.390625,-8.972168,circulos
117774,3,0.428467,-0.97644,-0.222046,-72.20459,-20.690918,-0.305176,circulos
117784,3,0.42334,-0.927612,-0.262695,-78.796387,-17.944336,6.286621,circulos
117794,3,0.423096,-0.860352,-0.290039,-87.219238,-15.930176,9.887695,circulos
117804,3,0.421387,-0.811768,-0.30127,-90.454102,-20.629883,12.451172,circulos
117814,3,0.378784,-0.768799,-0.186768,-90.515137,-26.123047,11.291504,circulos
117824,3,0.335449,-0.752441,-0.109619,-92.590332,-30.212402,7.446289,circulos
117834,3,0.275757,-0.776367,-0.047607,-95.275879,-31.37207,2.319336,circulos
117844,3,0.247925,-0.817993,-0.047852,-101.013184,-27.770996,-2.685547,circulos
117854,3,0.230713,-0.850952,-0.054565,-110.290527,-20.507812,-5.859375,circulos
117864,3,0.139648,-0.858887,-0.036255,-116.577148,-10.681152,-3.051758,circulos
117874,3,0.126099,-0.843262,-0.00708,-112.731934,-4.638672,6.103516,circulos
117884,3,0.092896,-0.839844,0.040161,-103.45459,-1.647949,17.578125,circulos
117894,3,0.078491,-0.796875,0.081299,-95.88623,1.403809,28.259277,circulos
117904,3,0.060913,-0.740112,0.130615,-90.881348,5.981445,37.597656,circulos
117914,3,0.050659,-0.707764,0.171021,-83.618164,13.000488,48.339844,circulos
117924,3,-0.008789,-0.6698,0.182983,-86.120605,16.540527,49.01123,circulos
117934,3,-0.045166,-0.616699,0.179077,-92.041016,21.30127,48.522949,circulos
117944,3,-0.09375,-0.609375,0.158691,-95.703125,27.709961,48.583984,circulos
117954,3,-0.065674,-0.561035,0.138428,-97.351074,34.729004,51.086426,circulos
117964,3,-0.046631,-0.525513,0.098389,-97.595215,43.823242,57.617187,circulos
117974,3,-0.055908,-0.421387,0.052002,-95.092773,44.555664,64.025879,circulos
117984,3,-0.032593,-0.407715,0.073853,-91.247559,45.166016,69.885254,circulos
117994,3,-0.006958,-0.399414,0.109253,-85.083008,41.625977,74.768066,circulos
118004,3,-0.013428,-0.387817,0.148926,-82.15332,35.217285,78.308105,circulos
118014,3,-0.00647,-0.35437,0.222412,-83.251953,31.005859,63.476562,circulos
118024,3,-0.044312,-0.283569,0.39978,-89.538574,33.752441,67.382812,circulos
118034,3,-0.045898,-0.258545,0.41687,-93.62793,40.100098,59.020996,circulos
118044,3,-0.04126,-0.251465,0.38269,-96.313477,48.278809,51.635742,circulos
118054,3,-0.005249,-0.248291,0.312988,-98.449707,55.847168,46.508789,circulos
118064,3,0.039551,-0.210693,0.24939,-98.815918,61.828613,44.311523,circulos
118074,3,0.075562,-0.157471,0.120117,-86.730957,62.927246,47.607422,circulos
118084,3,0.148315,-0.055908,0.075195,-74.401855,59.082031,51.879883,circulos
118094,3,0.183594,-0.0177,0.1073,-63.720703,54.382324,55.175781,circulos
118104,3,0.181763,0.053589,0.190063,-58.044434,50.78125,55.297852,circulos
118114,3,0.098389,0.101929,0.298706,-57.250977,51.818848,52.67334,circulos
118124,3,0.228882,0.182251,0.319702,-55.725098,69.213867,41.931152,circulos
118134,3,0.321533,0.240479,0.30542,-60.791016,77.941895,22.705078,circulos
118144,3,0.32312,0.247803,0.255493,-66.711426,83.251953,3.723145,circulos
118154,3,0.321655,0.208252,0.194702,-66.894531,83.312988,-9.460449,circulos
118165,3,0.380981,0.149048,0.129272,-65.246582,88.012695,-18.432617,circulos
118174,3,0.467163,0.090698,0.030396,-60.791016,93.505859,-21.54541,circulos
118185,3,0.655151,0.118042,-0.134033,-47.607422,94.360352,-11.352539,circulos
118195,3,0.749634,0.207275,-0.192749,-41.503906,91.552734,-4.882812,circulos
118205,3,0.798462,0.279785,-0.230957,-34.179687,87.280273,-0.793457,circulos
118215,3,0.921875,0.322632,-0.24585,-23.4375,83.496094,2.502441,circulos
118225,3,0.922119,0.289917,-0.244019,-15.808105,78.369141,0.12207,circulos
118235,3,0.912231,0.27478,-0.220459,-16.174316,77.331543,-10.864258,circulos
118245,3,0.885742,0.160034,-0.297852,-12.512207,77.087402,-11.413574,circulos
118255,3,0.879883,0.134521,-0.299072,-5.493164,76.293945,-6.896973,circulos
118265,3,0.884277,0.128052,-0.282715,4.699707,73.608398,1.953125,circulos
118275,3,0.872314,0.127075,-0.258179,15.441895,71.166992,11.413574,circulos
118285,3,0.88562,0.151367,-0.240234,22.033691,68.847656,24.536133,circulos
118307,3,0.960815,0.295654,-0.186157,31.005859,61.340332,24.414062,circulos
118316,3,0.96875,0.316772,-0.145386,31.311035,59.875488,18.554687,circulos
118325,3,0.979858,0.298706,-0.166748,32.897949,60.36377,11.413574,circulos
118335,3,0.984131,0.244385,-0.209595,33.569336,62.5,4.516602,circulos
118345,3,1.021729,0.143066,-0.32019,35.461426,66.101074,-0.854492,circulos
118355,3,1.056763,0.103149,-0.329834,41.259766,63.781738,3.78418,circulos
118365,3,1.046631,0.097534,-0.285767,49.804687,59.875488,9.887695,circulos
118375,3,1.000977,0.097534,-0.240723,56.945801,57.312012,16.784668,circulos
118385,3,1.048706,0.154053,-0.136108,60.791016,56.640625,24.780273,circulos
118395,3,1.085938,0.192017,-0.158569,63.232422,59.631348,17.211914,circulos
118405,3,1.09314,0.216675,-0.213257,58.71582,59.143066,8.239746,circulos
118415,3,1.145142,0.196289,-0.277588,58.288574,60.60791,1.708984,circulos
118425,3,1.182861,0.142456,-0.314453,60.48584,60.974121,-3.845215,circulos
118435,3,1.205688,0.115479,-0.348267,61.950684,59.753418,-5.493164,circulos
118445,3,1.218018,0.10022,-0.348633,64.147949,55.175781,0.732422,circulos
118466,3,1.232666,0.166626,-0.457764,70.068359,50.537109,8.789063,circulos
118475,3,1.232178,0.164795,-0.441162,74.279785,46.630859,10.742188,circulos
118485,3,1.224854,0.153442,-0.384521,79.101562,44.067383,11.108398,circulos
118495,3,1.239868,0.151855,-0.32312,82.397461,42.236328,10.314941,circulos
118505,3,1.299561,0.155884,-0.33728,80.505371,42.663574,3.78418,circulos
118515,3,1.329468,0.150391,-0.387939,81.665039,41.625977,1.89209,circulos
118526,3,1.323975,0.14917,-0.389526,80.810547,36.92627,-1.647949,circulos
118535,3,1.356934,0.145508,-0.420166,81.604004,36.071777,-2.685547,circulos
118546,3,1.375366,0.120728,-0.492432,83.007812,35.217285,-3.234863,circulos
118556,3,1.404785,0.092285,-0.562012,85.144043,29.907227,-0.793457,circulos
118566,3,1.453857,0.070923,-0.615601,88.378906,25.268555,1.586914,circulos
118576,3,1.432739,0.051392,-0.576538,91.247559,20.324707,2.502441,circulos
118586,3,1.404297,0.049194,-0.536865,92.712402,16.479492,4.211426,circulos
118596,3,1.387817,0.085327,-0.50354,94.848633,14.465332,6.652832,circulos
118606,3,1.371338,0.093628,-0.474243,98.876953,12.512207,8.911133,circulos
118628,3,1.346924,0.178223,-0.469238,98.754883,14.282227,-0.366211,circulos
118638,3,1.370483,0.154297,-0.525146,99.42627,15.563965,-6.958008,circulos
118647,3,1.38501,0.133057,-0.574463,97.595215,14.953613,-15.563965,circulos
118656,3,1.385376,0.093384,-0.593994,94.726562,12.573242,-30.639648,circulos
118677,3,1.390747,0.001221,-0.651733,93.62793,5.493164,-36.132812,circulos
118686,3,1.421387,-0.025146,-0.694336,94.543457,4.02832,-36.987305,circulos
118696,3,1.44519,-0.05127,-0.725586,94.970703,1.708984,-38.085937,circulos
118706,3,1.466797,-0.088745,-0.730103,95.275879,-1.037598,-39.978027,circulos
118716,3,1.464355,-0.118286,-0.715942,92.651367,-5.615234,-46.813965,circulos
118726,3,1.445801,-0.156006,-0.734619,91.064453,-7.873535,-50.476074,circulos
118736,3,1.45752,-0.172607,-0.763916,89.660645,-9.399414,-53.771973,circulos
118746,3,1.44873,-0.213623,-0.774902,90.454102,-12.207031,-56.396484,circulos
118756,3,1.454102,-0.275635,-0.806519,90.454102,-16.723633,-58.349609,circulos
118766,3,1.45874,-0.302734,-0.819946,86.975098,-19.592285,-63.415527,circulos
118789,3,1.392212,-0.386475,-0.782104,75.98877,-28.015137,-68.54248,circulos
118799,3,1.385986,-0.397949,-0.82666,73.364258,-29.296875,-67.932129,circulos
118808,3,1.388306,-0.410156,-0.875,71.228027,-31.799316,-66.040039,circulos
118818,3,1.349243,-0.414917,-0.877808,67.687988,-42.358398,-63.842773,circulos
118838,3,1.229126,-0.366943,-0.856445,60.546875,-48.950195,-70.129395,circulos
118848,3,1.183228,-0.398193,-0.838379,55.603027,-50.65918,-74.09668,circulos
118857,3,1.171509,-0.461426,-0.83606,51.452637,-51.940918,-78.186035,circulos
118867,3,1.122803,-0.515015,-0.790283,49.133301,-54.6875,-80.383301,circulos
118877,3,1.089233,-0.543457,-0.742554,44.250488,-59.326172,-77.941895,circulos
118887,3,1.037598,-0.621948,-0.63623,44.98291,-61.279297,-73.974609,circulos
118897,3,1.031494,-0.64978,-0.621948,44.128418,-62.011719,-67.871094,circulos
118907,3,0.990479,-0.619385,-0.619385,42.480469,-62.255859,-61.340332,circulos
118917,3,0.998047,-0.530762,-0.620728,39.611816,-62.011719,-56.396484,circulos
118927,3,0.961914,-0.465332,-0.619263,33.325195,-62.5,-68.115234,circulos
118947,3,0.911011,-0.526367,-0.557129,6.652832,-62.37793,-86.853027,circulos
118957,3,0.888794,-0.601318,-0.534546,0.244141,-62.988281,-89.782715,circulos
118968,3,0.883789,-0.677734,-0.521362,-3.78418,-62.255859,-87.585449,circulos
118977,3,0.885864,-0.74646,-0.52063,-6.530762,-60.852051,-82.336426,circulos
118987,3,0.893433,-0.842651,-0.519409,-12.084961,-58.47168,-65.429687,circulos
118997,3,0.900757,-0.842773,-0.479614,-12.695313,-58.044434,-54.138184,circulos
119007,3,0.885132,-0.795044,-0.411255,-11.71875,-57.861328,-42.236328,circulos
119018,3,0.866089,-0.73999,-0.356445,-9.643555,-57.495117,-32.104492,circulos
119027,3,0.846436,-0.698242,-0.3573,-9.033203,-53.955078,-27.46582,circulos
119037,3,0.911255,-0.651001,-0.433838,-26.062012,-48.583984,-36.987305,circulos
